name	count	institution
Muller, Michael J.	(8)	IBM Research
Zhou, Michelle X.	(7)	IBM Research
Guy, Ido	(7)	IBM Research
Millen, David R.	(6)	IBM Research
Matthews, Tara	(5)	IBM Research
Wattenberg, Martin	(5)	IBM Research
Srivastava, Saurabh	(5)	IBM Research
Pan, Yingxin	(5)	IBM Research
Agarwal, Sheetal K.	(5)	IBM Research
Liao, Qinying	(5)	IBM Research
Jones, Matt	(4)	IBM Research
Turunen, Markku	(4)	IBM Research
Geyer, Werner	(4)	IBM Research
Pinhanez, Claudio	(4)	IBM Research
Asakawa, Chieko	(4)	IBM Research
Jain, Anupam	(4)	IBM Research
Thomas, John C.	(3)	IBM Research
Burnett, Margaret	(3)	IBM Research
Shi, Lei	(3)	IBM Research
Cheng, Li-Te	(3)	IBM Research
Takagi, Hironobu	(3)	IBM Research
Whittaker, Steve	(3)	IBM Research
Lai, Jennifer	(3)	IBM Research
Ehrlich, Kate	(3)	IBM Research
Bellamy, Rachel	(3)	IBM Research
Kellogg, Wendy A.	(3)	IBM Research
Kumar, Arun	(3)	IBM Research
Rajput, N.	(3)	IBM Research
Nanavati, A. A.	(3)	IBM Research
Sato, Daisuke	(3)	IBM Research
John, Bonnie	(3)	IBM Research
Nanavati, Amit	(3)	IBM Research
Shneiderman, Ben	(2)	IBM Research
Carmel, David	(2)	IBM Research
Wang, Fei	(2)	IBM Research
Brewster, Stephen	(2)	IBM Research
Luo, Lin	(2)	IBM Research
Patterson, John	(2)	IBM Research
Lau, Tessa	(2)	IBM Research
Podlaseck, Mark	(2)	IBM Research
Jacovi, Michal	(2)	IBM Research
Erickson, Thomas	(2)	IBM Research
Sussman, Jeremy	(2)	IBM Research
Robinson, Simon	(2)	IBM Research
Chandra, Satish	(2)	IBM Research
Chi, Ed H.	(2)	IBM Research
Millen, David	(2)	IBM Research
Ross, Steven	(2)	IBM Research
Paek, Tim	(2)	IBM Research
Shami, N. Sadat	(2)	IBM Research
Tang, John C.	(2)	IBM Research
Viégas, Fernanda B.	(2)	IBM Research
Pan, Shimei	(2)	IBM Research
Danis, Catalina	(2)	IBM Research
Perer, Adam	(2)	IBM Research
Penn, Gerald	(2)	IBM Research
Munteanu, Cosmin	(2)	IBM Research
Nanavati, Amit A.	(2)	IBM Research
Lawrance, Joseph	(2)	IBM Research
Farrell, Robert	(2)	IBM Research
Thomas, John	(2)	IBM Research
Wolf, Tracee Vetting	(2)	IBM Research
Miyashita, Hisashi	(2)	IBM Research
Liu, Shixia	(2)	IBM Research
Assunção, Marcos D.	(2)	IBM Research
Netto, Marco A. S.	(2)	IBM Research
Turunen, M.	(2)	IBM Research
Ronen, Inbal	(2)	IBM Research
Gruen, Daniel M.	(2)	IBM Research
Dugan, Casey	(2)	IBM Research
Jones, Lauretta	(2)	IBM Research
Pinhanez, Claudio S.	(2)	IBM Research
Basson, Sara	(2)	IBM Research
Nanavati, Amit Anil	(2)	IBM Research
Kobayashi, Masatomo	(2)	IBM Research
Chi, Changyan	(2)	IBM Research
Badenes, Hernan	(2)	IBM Research
Dhanesha, Ketki	(2)	IBM Research
Jain, Mohit	(2)	IBM Research
Qian, Weihong	(2)	IBM Research
Manwani, Priyanka	(2)	IBM Research
Martino, Jacquelyn	(2)	IBM Research
Piorkowski, David	(2)	IBM Research
Sultanum, Nicole	(2)	IBM Research
Seetharam, Deva P.	(2)	IBM Research
Mahajan, Gururaj	(2)	IBM Research
Soule, Todd	(2)	IBM Research
Bederson, Benjamin B.	(1)	IBM Research
Kumar, A.	(1)	IBM Research
Kumar, Abhishek	(1)	IBM Research
Schenkel, Ralf	(1)	IBM Research
Cohen, Myra B.	(1)	IBM Research
Koved, Larry	(1)	IBM Research
Fincher, Sally	(1)	IBM Research
Finlay, Janet	(1)	IBM Research
de Vries, Arjen P.	(1)	IBM Research
Lu, Jie	(1)	IBM Research
Zhao, Wei	(1)	IBM Research
Zhai, Shumin	(30)	IBM Almaden Research Center
Matthews, Tara	(12)	IBM Almaden Research Center
Whittaker, Steve	(9)	IBM Almaden Research Center
Nichols, Jeffrey	(9)	IBM Almaden Research Center
Tang, John C.	(6)	IBM Almaden Research Center
Moran, Thomas P.	(6)	IBM Almaden Research Center
Lau, Tessa	(4)	IBM Almaden Research Center
Accot, Johnny	(4)	IBM Almaden Research Center
Zhou, Michelle X.	(4)	IBM Almaden Research Center
Amir, Arnon	(4)	IBM Almaden Research Center
Kandogan, Eser	(4)	IBM Almaden Research Center
Dieberger, Andreas	(4)	IBM Almaden Research Center
Kristensson, Per Ola	(4)	IBM Almaden Research Center
Pierce, Jeffrey	(4)	IBM Almaden Research Center
Lin, James	(3)	IBM Almaden Research Center
Haber, Eben M.	(3)	IBM Almaden Research Center
Russell, Daniel M.	(3)	IBM Almaden Research Center
Ehrlich, Kate	(3)	IBM Almaden Research Center
Cypher, Allen	(3)	IBM Almaden Research Center
Beymer, David	(3)	IBM Almaden Research Center
Flickner, Myron	(3)	IBM Almaden Research Center
Yang, Huahai	(3)	IBM Almaden Research Center
Smith, Barton A.	(3)	IBM Almaden Research Center
Blomberg, Jeanette	(3)	IBM Almaden Research Center
Drews, Clemens	(3)	IBM Almaden Research Center
Guy, Ido	(3)	IBM Almaden Research Center
Pan, Yingxin	(3)	IBM Almaden Research Center
Badenes, Hernan	(3)	IBM Almaden Research Center
Myers, Brad A.	(2)	IBM Almaden Research Center
Guiard, Yves	(2)	IBM Almaden Research Center
Beaudouin-Lafon, Michel	(2)	IBM Almaden Research Center
Wilcox, Eric	(2)	IBM Almaden Research Center
Muller, Michael	(2)	IBM Almaden Research Center
Paternò, Fabio	(2)	IBM Almaden Research Center
Sangiovanni-Vincentelli, Alberto	(2)	IBM Almaden Research Center
Maglio, Paul P.	(2)	IBM Almaden Research Center
Palanque, Philippe	(2)	IBM Almaden Research Center
Kristensson, Per-Ola	(2)	IBM Almaden Research Center
Barrett, Rob	(2)	IBM Almaden Research Center
Qvarfordt, Pernilla	(2)	IBM Almaden Research Center
Wang, Jingtao	(2)	IBM Almaden Research Center
Moran, Thomas	(2)	IBM Almaden Research Center
Zimet, Lior	(2)	IBM Almaden Research Center
Kao, Sean	(2)	IBM Almaden Research Center
Yin, Min	(2)	IBM Almaden Research Center
Cozzi, Alex	(2)	IBM Almaden Research Center
Ronen, Inbal	(2)	IBM Almaden Research Center
Yarosh, Svetlana	(2)	IBM Almaden Research Center
Thomas, Jakita O.	(2)	IBM Almaden Research Center
Zhou, Michelle	(2)	IBM Almaden Research Center
Robson, Christine	(2)	IBM Almaden Research Center
Liao, Qinying	(2)	IBM Almaden Research Center
Judge, Tejinder	(2)	IBM Almaden Research Center
Carreno-Fuentes, Arnaldo	(2)	IBM Almaden Research Center
Elbaum, Sebastian	(1)	IBM Almaden Research Center
Canny, John	(1)	IBM Almaden Research Center
Zhang, Yi	(1)	IBM Almaden Research Center
Syeda-Mahmood, Tanveer	(1)	IBM Almaden Research Center
Chen, Ying	(1)	IBM Almaden Research Center
Pierce, Jeffrey S.	(1)	IBM Almaden Research Center
Wang, Fei	(1)	IBM Almaden Research Center
Stolze, Markus	(1)	IBM Almaden Research Center
Karasti, Helena	(1)	IBM Almaden Research Center
Landay, James A.	(1)	IBM Almaden Research Center
Maglio, P.	(1)	IBM Almaden Research Center
Dordick, R.	(1)	IBM Almaden Research Center
Neti, C.	(1)	IBM Almaden Research Center
Russell, D. M.	(1)	IBM Almaden Research Center
Kim, Sunyoung	(1)	IBM Almaden Research Center
Cao, Xiang	(1)	IBM Almaden Research Center
Dom, Byron	(1)	IBM Almaden Research Center
Luo, Lin	(1)	IBM Almaden Research Center
Shah, Mubarak	(1)	IBM Almaden Research Center
Wu, Fei	(1)	IBM Almaden Research Center
Woltjer, Rogier	(1)	IBM Almaden Research Center
Höök, Kristina	(1)	IBM Almaden Research Center
Kong, Jing	(1)	IBM Almaden Research Center
Ren, Xiangshi	(1)	IBM Almaden Research Center
Vertegaal, Roel	(1)	IBM Almaden Research Center
Dickie, Connor	(1)	IBM Almaden Research Center
Sohn, Changuk	(1)	IBM Almaden Research Center
Lin, Ching-Yung	(1)	IBM Almaden Research Center
Mackay, Wendy	(1)	IBM Almaden Research Center
Muller, Michael J.	(1)	IBM Almaden Research Center
Halverson, Christine A.	(1)	IBM Almaden Research Center
Chen, Hang	(1)	IBM Almaden Research Center
Convertino, Gregorio	(1)	IBM Almaden Research Center
Apitz, Georg	(1)	IBM Almaden Research Center
Guimbretière, François	(1)	IBM Almaden Research Center
Millen, David	(1)	IBM Almaden Research Center
Winograd, Terry	(1)	IBM Almaden Research Center
Takayama, Leila A.	(1)	IBM Almaden Research Center
Prabaker, Madhu	(1)	IBM Almaden Research Center
boyd, danah	(1)	IBM Almaden Research Center
Bennett, John	(1)	IBM Almaden Research Center
Kirk, David	(1)	IBM Almaden Research Center
Collins, Michael	(1)	IBM Almaden Research Center
Selker, Ted	(1)	IBM Almaden Research Center
Crosby, Martha E.	(1)	IBM Almaden Research Center
Brooks, Ruven	(1)	IBM Almaden Research Center
