name	count	institution
Nardi, Bonnie A.	(2)	University of California, Irvine
Ye, Yunwen	(2)	University of California, Irvine
Lopes, Cristina Videira	(2)	University of California, Irvine
Truong, Khai N.	(2)	University of California, Irvine
Xu, Heng	(2)	University of California, Irvine
Brdiczka, Oliver	(2)	University of California, Irvine
Mäntyjärvi, Jani	(2)	University of California, Irvine
Häkkilä, Jonna	(2)	University of California, Irvine
Markopoulos, Panos	(41)	Eindhoven University of Technology
Martens, Jean-Bernard	(23)	Eindhoven University of Technology
van den Hoven, Elise	(22)	Eindhoven University of Technology
Hummels, Caroline	(14)	Eindhoven University of Technology
Aliakseyeu, Dzmitry	(13)	Eindhoven University of Technology
Eggen, Berry	(12)	Eindhoven University of Technology
Lucero, Andrés	(11)	Eindhoven University of Technology
Bartneck, Christoph	(10)	Eindhoven University of Technology
Overbeeke, Kees	(9)	Eindhoven University of Technology
Bekker, Tilde	(9)	Eindhoven University of Technology
Rauterberg, Matthias	(8)	Eindhoven University of Technology
Bakker, Saskia	(8)	Eindhoven University of Technology
Al Mahmud, Abdullah	(8)	Eindhoven University of Technology
Wensveen, Stephan	(7)	Eindhoven University of Technology
Hu, Jun	(7)	Eindhoven University of Technology
Mubin, Omar	(7)	Eindhoven University of Technology
Karapanos, Evangelos	(7)	Eindhoven University of Technology
Khan, Vassilis-Javed	(7)	Eindhoven University of Technology
Antle, Alissa N.	(6)	Eindhoven University of Technology
Soute, Iris	(6)	Eindhoven University of Technology
Shahid, Suleman	(6)	Eindhoven University of Technology
Subramanian, Sriram	(5)	Eindhoven University of Technology
de Ruyter, Boris	(5)	Eindhoven University of Technology
Terken, Jacques	(5)	Eindhoven University of Technology
Iqbal, Rahat	(5)	Eindhoven University of Technology
Barendregt, Wolmet	(5)	Eindhoven University of Technology
Kaptein, Maurits	(5)	Eindhoven University of Technology
Hassenzahl, Marc	(4)	Eindhoven University of Technology
Tscheligi, Manfred	(4)	Eindhoven University of Technology
Meerbeek, Bernt	(4)	Eindhoven University of Technology
Bekker, Mathilde M.	(4)	Eindhoven University of Technology
Read, Janet C.	(4)	Eindhoven University of Technology
Meesters, Lydia	(4)	Eindhoven University of Technology
Ijsselsteijn, Wijnand	(4)	Eindhoven University of Technology
Golsteijn, Connie	(4)	Eindhoven University of Technology
Druin, Allison	(3)	Eindhoven University of Technology
Qi, Wen	(3)	Eindhoven University of Technology
Amft, Oliver	(3)	Eindhoven University of Technology
Feijs, Loe	(3)	Eindhoven University of Technology
De Bra, Paul	(3)	Eindhoven University of Technology
Van den Ende, Nele	(3)	Eindhoven University of Technology
Hooper, Clare J.	(3)	Eindhoven University of Technology
Sturm, Janienke	(3)	Eindhoven University of Technology
Romero, Natalia	(3)	Eindhoven University of Technology
Marshall, Paul	(3)	Eindhoven University of Technology
Frohlich, David	(3)	Eindhoven University of Technology
IJsselsteijn, Wijnand A.	(3)	Eindhoven University of Technology
Zaman, Bieke	(3)	Eindhoven University of Technology
Hengeveld, Bart	(3)	Eindhoven University of Technology
van Balkom, Hans	(3)	Eindhoven University of Technology
de Moor, Jan	(3)	Eindhoven University of Technology
Voort, Riny	(3)	Eindhoven University of Technology
Hoonhout, Jettie	(3)	Eindhoven University of Technology
Bouwhuis, Don G.	(3)	Eindhoven University of Technology
Yarosh, Svetlana	(3)	Eindhoven University of Technology
De Ruyter, Boris	(3)	Eindhoven University of Technology
Hoven, Elise	(3)	Eindhoven University of Technology
Vanden Abeele, Vero	(3)	Eindhoven University of Technology
Van Den Hoven, Elise	(3)	Eindhoven University of Technology
Stienstra, Jelle	(3)	Eindhoven University of Technology
Szostak, Dalila	(3)	Eindhoven University of Technology
van Essen, Harm	(3)	Eindhoven University of Technology
Offermans, Serge	(3)	Eindhoven University of Technology
Trotto, Ambra	(3)	Eindhoven University of Technology
Egger, Florian N.	(3)	Eindhoven University of Technology
Gutwin, Carl	(2)	Eindhoven University of Technology
Markopoulos, P.	(2)	Eindhoven University of Technology
Marti, Patrizia	(2)	Eindhoven University of Technology
Li, Ying	(2)	Eindhoven University of Technology
Forlizzi, Jodi	(2)	Eindhoven University of Technology
Overbeeke, C. J.	(2)	Eindhoven University of Technology
Djajadiningrat, Tom	(2)	Eindhoven University of Technology
Serebrenik, Alexander	(2)	Eindhoven University of Technology
Martens, J. B. O. S.	(2)	Eindhoven University of Technology
Baauw, Ester	(2)	Eindhoven University of Technology
Lyons, Michael J.	(2)	Eindhoven University of Technology
Frens, Joep	(2)	Eindhoven University of Technology
Liu, Hao	(2)	Eindhoven University of Technology
Mattelmäki, Tuuli	(2)	Eindhoven University of Technology
van Liere, Robert	(2)	Eindhoven University of Technology
Hourcade, Juan Pablo	(2)	Eindhoven University of Technology
Aroyo, Lora	(2)	Eindhoven University of Technology
Nacenta, Miguel A.	(2)	Eindhoven University of Technology
Alonso, Miguel Bruns	(2)	Eindhoven University of Technology
Bernhaupt, Regina	(2)	Eindhoven University of Technology
Sellen, Abigail	(2)	Eindhoven University of Technology
James, Anne	(2)	Eindhoven University of Technology
Swerts, Marc	(2)	Eindhoven University of Technology
Gatward, Richard	(2)	Eindhoven University of Technology
Hollemans, Gerard	(2)	Eindhoven University of Technology
Haans, Antal	(2)	Eindhoven University of Technology
IJsselsteijn, Wijnand	(2)	Eindhoven University of Technology
Lu, Yuan	(2)	Eindhoven University of Technology
Stash, Natalia	(2)	Eindhoven University of Technology
Jochems, Wim	(2)	Eindhoven University of Technology
Smits, David	(2)	Eindhoven University of Technology
Mazalek, Ali	(2)	Eindhoven University of Technology
Bekker, M. M.	(2)	Eindhoven University of Technology
van de Garde-Perik, Evelien	(2)	Eindhoven University of Technology
Vorstenbosch, Debby	(2)	Eindhoven University of Technology
Häkkilä, Jonna	(37)	Nokia
Lucero, Andrés	(21)	Nokia
Väänänen-Vainio-Mattila, Kaisa	(19)	Nokia
Liu, Ying	(14)	Nokia
Roto, Virpi	(12)	Nokia
Korhonen, Hannu	(12)	Nokia
Mäntyjärvi, Jani	(11)	Nokia
Reponen, Erika	(11)	Nokia
Jokela, Tero	(11)	Nokia
Wang, Kongqiao	(10)	Nokia
Kildal, Johan	(9)	Nokia
Lantz, Vuokko	(8)	Nokia
Wang, Xia	(8)	Nokia
Blom, Jan	(7)	Nokia
Isomursu, Minna	(7)	Nokia
Schmidt, Albrecht	(7)	Nokia
Holopainen, Jussi	(7)	Nokia
Spasojevic, Mirjana	(6)	Nokia
Oulasvirta, Antti	(6)	Nokia
Olsson, Thomas	(6)	Nokia
Boberg, Marion	(6)	Nokia
Chen, Xiang	(5)	Nokia
Cui, Yanqing	(5)	Nokia
Huuskonen, Pertti	(5)	Nokia
Arrasvuori, Juha	(5)	Nokia
Setlur, Vidya	(5)	Nokia
Mäkelä, Kaj	(5)	Nokia
Huhtala, Jussi	(5)	Nokia
Karukka, Minna	(5)	Nokia
Puikkonen, Arto	(5)	Nokia
Prata, Wilson	(5)	Nokia
Aaltonen, Viljakaisa	(5)	Nokia
Tian, Feng	(4)	Nokia
Kaye, Joseph 'Jofish'	(4)	Nokia
Raisamo, Roope	(4)	Nokia
Zhang, Xu	(4)	Nokia
Juhlin, Oskar	(4)	Nokia
Rukzio, Enrico	(4)	Nokia
Holleis, Paul	(4)	Nokia
Kaikkonen, Anne	(4)	Nokia
Mihalic, Kristijan	(4)	Nokia
Holm, Jukka	(4)	Nokia
Montola, Markus	(4)	Nokia
Rantala, Jussi	(4)	Nokia
Ahtinen, Aino	(4)	Nokia
Lehtiniemi, Arto	(4)	Nokia
Vetek, Akos	(4)	Nokia
Paasovaara, Susanna	(4)	Nokia
Ahmaniemi, Teemu	(4)	Nokia
Ventä, Leena	(4)	Nokia
Suhonen, Katja	(4)	Nokia
Keränen, Jaakko	(4)	Nokia
Kauko, Jarmo	(4)	Nokia
Sarjanoja, Ari-Heikki	(4)	Nokia
Åkerman, Panu	(4)	Nokia
Valle, Thiago	(4)	Nokia
Wang, Wei	(3)	Nokia
Wang, Hao	(3)	Nokia
Billinghurst, Mark	(3)	Nokia
Hassenzahl, Marc	(3)	Nokia
Jacucci, Giulio	(3)	Nokia
Kaaresoja, Topi	(3)	Nokia
Liu, Ning	(3)	Nokia
Aliakseyeu, Dzmitry	(3)	Nokia
Dai, Guozhong	(3)	Nokia
Lehikoinen, Jaakko	(3)	Nokia
Chipchase, Jan	(3)	Nokia
Lehikoinen, Juha	(3)	Nokia
Ketola, Pekka	(3)	Nokia
Aaltonen, Antti	(3)	Nokia
Lehikoinen, Jaakko T.	(3)	Nokia
Ledlie, Jonathan	(3)	Nokia
Wang, Hongan	(3)	Nokia
Sohn, Timothy	(3)	Nokia
Obrist, Marianna	(3)	Nokia
Dicke, Christina	(3)	Nokia
Lemmelä, Saija	(3)	Nokia
Go, Janet	(3)	Nokia
Koponen, Tiina	(3)	Nokia
Paldanius, Mikko	(3)	Nokia
Feijó Filho, Jackson	(3)	Nokia
Surakka, Veikko	(2)	Nokia
Saari, Timo	(2)	Nokia
Jones, Matt	(2)	Nokia
Schrader, Martin	(2)	Nokia
Wang, Jie	(2)	Nokia
Liu, Jun	(2)	Nokia
Boda, Péter Pál	(2)	Nokia
Law, Effie Lai-Chong	(2)	Nokia
Kujala, Sari	(2)	Nokia
Linjama, Jukka	(2)	Nokia
Jokela, Timo	(2)	Nokia
Lyons, Kent	(2)	Nokia
Subramanian, Sriram	(2)	Nokia
Kirk, David	(2)	Nokia
Li, Hui	(2)	Nokia
Korpipää, Panu	(2)	Nokia
Arhippainen, Leena	(2)	Nokia
Tscheligi, Manfred	(2)	Nokia
Jung, Younghee	(2)	Nokia
Blandford, Ann	(49)	University College London
Sasse, M. Angela	(27)	University College London
Rogers, Yvonne	(17)	University College London
Cairns, Paul	(17)	University College London
Cox, Anna L.	(15)	University College London
Steed, Anthony	(13)	University College London
Thimbleby, Harold	(12)	University College London
Furniss, Dominic	(10)	University College London
Back, Jonathan	(10)	University College London
Adams, Anne	(9)	University College London
Long, John	(9)	University College London
Bird, Jon	(8)	University College London
Curzon, Paul	(8)	University College London
McCarthy, John D.	(7)	University College London
Bianchi-Berthouze, Nadia	(7)	University College London
Marshall, Paul	(7)	University College London
Gow, Jeremy	(7)	University College London
Makri, Stephann	(7)	University College London
Buchanan, George	(6)	University College London
Riegelsberger, Jens	(6)	University College London
Brumby, Duncan P.	(6)	University College London
Newman, William	(5)	University College London
Warwick, Claire	(5)	University College London
Jennett, Charlene	(5)	University College London
Rode, Jennifer A.	(4)	University College London
Rimmer, Jon	(4)	University College London
Brostoff, Sacha	(4)	University College London
Benedyk, Rachel	(4)	University College London
Sasse, Martina Angela	(4)	University College London
Beeharee, Ashweeni	(4)	University College London
Inglesant, Philip	(4)	University College London
Cox, Anna	(4)	University College London
Slater, Mel	(3)	University College London
Roussou, Maria	(3)	University College London
Rodden, Tom	(3)	University College London
Attfield, Simon	(3)	University College London
Laney, Robin	(3)	University College London
Knoche, Hendrik	(3)	University College London
Hill, Becky	(3)	University College London
Bonhard, Philip	(3)	University College London
Martin, Karen	(3)	University College London
Flechais, Ivan	(3)	University College London
Faisal, Sarah	(3)	University College London
Galis, Alex	(3)	University College London
Dowell, John	(3)	University College London
Calvillo Gámez, Eduardo H.	(3)	University College London
Jetter, Hans-Christian	(3)	University College London
Pan, Xueni	(3)	University College London
Steptoe, William	(3)	University College London
Connell, Iain	(3)	University College London
Laqua, Sven	(3)	University College London
Cummaford, Steve	(3)	University College London
Johnson, Rose	(3)	University College London
Harrison, Daniel	(3)	University College London
Stawarz, Katarzyna	(3)	University College London
Haklay, Muki	(3)	University College London
Fatah gen. Schieck, Ava	(3)	University College London
Wilson, Gillian M.	(3)	University College London
Bolchini, Davide	(2)	University College London
Paolini, Paolo	(2)	University College London
Milic-Frayling, Natasa	(2)	University College London
Baurley, Sharon	(2)	University College London
Jones, Matt	(2)	University College London
Koleva, Boriana	(2)	University College London
Walker, Brendan	(2)	University College London
Pennington, Sarah	(2)	University College London
Sutcliffe, Alistair	(2)	University College London
Schmidt, Albrecht	(2)	University College London
Benford, Steve	(2)	University College London
Garzotto, Franca	(2)	University College London
Craft, Brock	(2)	University College London
Chantler, Mike	(2)	University College London
Dourish, Paul	(2)	University College London
Oshlyansky, Lidia	(2)	University College London
John, Bonnie E.	(2)	University College London
Wolff, Robin	(2)	University College London
Wong, B. L. William	(2)	University College London
Butterworth, Richard	(2)	University College London
Cairns, Paul A.	(2)	University College London
Schnädelbach, Holger	(2)	University College London
Connelly, Kay	(2)	University College London
Shawe-Taylor, John	(2)	University College London
Loscos, Celine	(2)	University College London
Sasse, Angela	(2)	University College London
Penn, Alan	(2)	University College London
Harries, Clare	(2)	University College London
Toscos, Tammy	(2)	University College London
Cheng, Tao	(2)	University College London
Mentis, Helena	(2)	University College London
Todd, Chris	(2)	University College London
Ocampo, Roel	(2)	University College London
Knoche, Hendrik O.	(2)	University College London
Fields, Bob	(2)	University College London
Keith, Suzette	(2)	University College London
Marquardt, Nicolai	(2)	University College London
Curzon, P.	(2)	University College London
Rukšėnas, R.	(2)	University College London
Blandford, A.	(2)	University College London
Yuill, Nicola	(2)	University College London
Edwards, Helen	(2)	University College London
Bardzell, Shaowen	(45)	Indiana University
Bardzell, Jeffrey	(41)	Indiana University
Blevis, Eli	(38)	Indiana University
Stolterman, Erik	(32)	Indiana University
Rogers, Yvonne	(14)	Indiana University
Pace, Tyler	(14)	Indiana University
Pan, Yue	(12)	Indiana University
Jung, Heekyoung	(12)	Indiana University
Lim, Youn-Kyung	(8)	Indiana University
Connelly, Kay	(8)	Indiana University
Roedl, David	(8)	Indiana University
Odom, William	(8)	Indiana University
Pierce, James	(8)	Indiana University
Gross, Shad	(8)	Indiana University
Bolchini, Davide	(7)	Indiana University
Hazlewood, William R.	(7)	Indiana University
Tomlinson, Bill	(6)	Indiana University
Sengers, Phoebe	(6)	Indiana University
Makice, Kevin	(5)	Indiana University
Toscos, Tammy	(5)	Indiana University
Lim, Youn-kyung	(5)	Indiana University
Caine, Kelly	(5)	Indiana University
Kannabiran, Gopinaath	(5)	Indiana University
Forlizzi, Jodi	(4)	Indiana University
Aneja, Shweta	(4)	Indiana University
Donaldson, Justin	(4)	Indiana University
Siek, Katie A.	(4)	Indiana University
Connelly, Kay H.	(4)	Indiana University
Busse, Daniela	(4)	Indiana University
Merritt, Samantha	(4)	Indiana University
Huang, Chung-Ching	(4)	Indiana University
Jakobsson, Markus	(3)	Indiana University
Fitzpatrick, Geraldine	(3)	Indiana University
Thomas, John C.	(3)	Indiana University
Scheutz, Matthias	(3)	Indiana University
Faiola, Anthony	(3)	Indiana University
Churchill, Elizabeth	(3)	Indiana University
Kapadia, Apu	(3)	Indiana University
Ozakca, Muzaffer	(3)	Indiana University
Weldon, Matt	(3)	Indiana University
Schermerhorn, Paul	(3)	Indiana University
Wakkary, Ron	(3)	Indiana University
Mann, Samuel	(3)	Indiana University
Thomas, John	(3)	Indiana University
DiSalvo, Carl	(3)	Indiana University
Beck, Christian	(3)	Indiana University
Busse, Daniela K.	(3)	Indiana University
Ashok, Arvind	(3)	Indiana University
Nathan, Lisa P.	(3)	Indiana University
Blevis, Shunying	(3)	Indiana University
Ferati, Mexhid	(3)	Indiana University
Toombs, Austin	(3)	Indiana University
Churchill, Elizabeth F.	(2)	Indiana University
Rodden, Tom	(2)	Indiana University
Blythe, Mark	(2)	Indiana University
Papatheodorou, Christos	(2)	Indiana University
Groth, Dennis P.	(2)	Indiana University
Camp, L. Jean	(2)	Indiana University
Yang, Tao	(2)	Indiana University
Khan, Azam	(2)	Indiana University
Nardi, Bonnie	(2)	Indiana University
Hansen, Preben	(2)	Indiana University
Beckwith, Richard	(2)	Indiana University
Albrechtsen, Hanne	(2)	Indiana University
Patterson, Donald J.	(2)	Indiana University
Fuhr, Norbert	(2)	Indiana University
Dillon, Andrew	(2)	Indiana University
Patil, Sameer	(2)	Indiana University
Zimmerman, John	(2)	Indiana University
Friedman, Batya	(2)	Indiana University
Pangam, Apurva	(2)	Indiana University
Ryan, William	(2)	Indiana University
Börner, Katy	(2)	Indiana University
Bruckman, Amy	(2)	Indiana University
Micsik, Andras	(2)	Indiana University
Briggs, Christian	(2)	Indiana University
Myers, Steven	(2)	Indiana University
Marshall, Paul	(2)	Indiana University
Kapidakis, Sarantos	(2)	Indiana University
Klas, Claus-Peter	(2)	Indiana University
Kriewel, Sascha	(2)	Indiana University
Kovacs, Laszlo	(2)	Indiana University
Jacob, Elin	(2)	Indiana University
Tsakonas, Giannis	(2)	Indiana University
Quagliara, Nick	(2)	Indiana University
Ramalingam, Shruti	(2)	Indiana University
Hasbrouck, Jay	(2)	Indiana University
Fantini, Sergio	(2)	Indiana University
Hanks, Kristin	(2)	Indiana University
Bhandari, Shruti	(2)	Indiana University
He, Li	(2)	Indiana University
Thompson, Tonya	(2)	Indiana University
Rege, Rajasee	(2)	Indiana University
Sassaroli, Angelo	(2)	Indiana University
Lee, Hee Rin	(2)	Indiana University
Nathan, Lisa	(2)	Indiana University
Mannheimer, Steve	(2)	Indiana University
Jones, Josette	(2)	Indiana University
Altieri, Youngsuk L.	(2)	Indiana University
Silberman, Six	(2)	Indiana University
Canny, John	(19)	University of California, Berkeley
Hartmann, Björn	(16)	University of California, Berkeley
Davis, Marc	(12)	University of California, Berkeley
Kam, Matthew	(12)	University of California, Berkeley
Toyama, Kentaro	(11)	University of California, Berkeley
Heer, Jeffrey	(11)	University of California, Berkeley
Rosner, Daniela K.	(11)	University of California, Berkeley
Agrawala, Maneesh	(10)	University of California, Berkeley
Mankoff, Jennifer	(10)	University of California, Berkeley
Parikh, Tapan	(10)	University of California, Berkeley
Landay, James A.	(9)	University of California, Berkeley
Carter, Scott	(7)	University of California, Berkeley
Hearst, Marti A.	(7)	University of California, Berkeley
Fox, Armando	(6)	University of California, Berkeley
Hong, Jason I.	(6)	University of California, Berkeley
King, Simon	(6)	University of California, Berkeley
Paulos, Eric	(6)	University of California, Berkeley
Klemmer, Scott R.	(6)	University of California, Berkeley
Tewari, Anuj	(6)	University of California, Berkeley
Li, Wilmot	(5)	University of California, Berkeley
Cutrell, Edward	(5)	University of California, Berkeley
Goodman, Elizabeth	(5)	University of California, Berkeley
Ryokai, Kimiko	(5)	University of California, Berkeley
Ramachandran, Divya	(5)	University of California, Berkeley
Brewer, Eric	(4)	University of California, Berkeley
Hellerstein, Joseph M.	(4)	University of California, Berkeley
Borriello, Gaetano	(4)	University of California, Berkeley
Aoki, Paul M.	(4)	University of California, Berkeley
Good, Nathan	(4)	University of California, Berkeley
Matthews, Tara	(4)	University of California, Berkeley
Wang, Jingtao	(4)	University of California, Berkeley
Klemmer, Scott	(4)	University of California, Berkeley
Van House, Nancy A.	(4)	University of California, Berkeley
Sambasivan, Nithya	(4)	University of California, Berkeley
Medhi, Indrani	(4)	University of California, Berkeley
Kumar, Anuj	(4)	University of California, Berkeley
Rosner, Daniela	(4)	University of California, Berkeley
Chi, Pei-Yu	(4)	University of California, Berkeley
Kulkarni, Anand	(4)	University of California, Berkeley
Lin, James	(3)	University of California, Berkeley
Kim, Sunyoung	(3)	University of California, Berkeley
Dontcheva, Mira	(3)	University of California, Berkeley
Sarvas, Risto	(3)	University of California, Berkeley
Dey, Anind K.	(3)	University of California, Berkeley
Rattenbury, Tye	(3)	University of California, Berkeley
Dray, Susan	(3)	University of California, Berkeley
Van House, Nancy	(3)	University of California, Berkeley
Ahern, Shane	(3)	University of California, Berkeley
Ames, Morgan	(3)	University of California, Berkeley
Light, Ann	(3)	University of California, Berkeley
Wilde, Erik	(3)	University of California, Berkeley
Pal, Joyojeet	(3)	University of California, Berkeley
Parikh, Tapan S.	(3)	University of California, Berkeley
Buechley, Leah	(3)	University of California, Berkeley
Cutrell, Ed	(3)	University of California, Berkeley
Oreglia, Elisa	(3)	University of California, Berkeley
Schöning, Johannes	(3)	University of California, Berkeley
Kandel, Sean	(3)	University of California, Berkeley
Coetzee, Derrick	(3)	University of California, Berkeley
Mathur, Akhil	(3)	University of California, Berkeley
Robson, Christine	(3)	University of California, Berkeley
Lampinen, Airi	(3)	University of California, Berkeley
Antin, Judd	(3)	University of California, Berkeley
Cheshire, Coye	(3)	University of California, Berkeley
Kumar, Neha	(3)	University of California, Berkeley
Hartmann, Bjoern	(3)	University of California, Berkeley
Densmore, Melissa	(3)	University of California, Berkeley
Hudson, Scott E.	(2)	University of California, Berkeley
Kaye, Joseph 'Jofish'	(2)	University of California, Berkeley
Hirsch, Tad	(2)	University of California, Berkeley
Shamma, David A.	(2)	University of California, Berkeley
Paepcke, Andreas	(2)	University of California, Berkeley
Mainwaring, Alan	(2)	University of California, Berkeley
Grossklags, Jens	(2)	University of California, Berkeley
Sangiovanni-Vincentelli, Alberto	(2)	University of California, Berkeley
Soloway, Elliot	(2)	University of California, Berkeley
Dourish, Paul	(2)	University of California, Berkeley
Woodruff, Allison	(2)	University of California, Berkeley
Terveen, Loren	(2)	University of California, Berkeley
Boll, Susanne	(2)	University of California, Berkeley
Anderson, Richard	(2)	University of California, Berkeley
Dow, Steven	(2)	University of California, Berkeley
Amir, Arnon	(2)	University of California, Berkeley
Sun, David	(2)	University of California, Berkeley
Ducheneaut, Nicolas	(2)	University of California, Berkeley
Purves, Ross	(2)	University of California, Berkeley
Nov, Oded	(2)	University of California, Berkeley
Russell, Daniel M.	(2)	University of California, Berkeley
Myers, Chris	(2)	University of California, Berkeley
Newman, Mark W.	(2)	University of California, Berkeley
Chiu, Jane	(2)	University of California, Berkeley
Chiasson, Sonia	(2)	University of California, Berkeley
Fröhlich, Peter	(2)	University of California, Berkeley
Perkel, Dan	(2)	University of California, Berkeley
Burgener, Carrie	(2)	University of California, Berkeley
Williams, Amanda	(2)	University of California, Berkeley
Lesh, Neal	(2)	University of California, Berkeley
Hearst, Marti	(2)	University of California, Berkeley
Ivory, Melody Y.	(2)	University of California, Berkeley
Zimet, Lior	(2)	University of California, Berkeley
Dix, Alan	(66)	Lancaster University
Cheverst, Keith	(23)	Lancaster University
Gellersen, Hans	(19)	Lancaster University
Rukzio, Enrico	(18)	Lancaster University
Rouncefield, Mark	(18)	Lancaster University
Sas, Corina	(16)	Lancaster University
Coulton, Paul	(11)	Lancaster University
Schmidt, Albrecht	(10)	Lancaster University
Davies, Nigel	(9)	Lancaster University
Friday, Adrian	(9)	Lancaster University
Hazas, Mike	(7)	Lancaster University
Rodden, Tom	(6)	Lancaster University
Martin, David	(6)	Lancaster University
Graham, Connor	(6)	Lancaster University
Taylor, Nick	(6)	Lancaster University
Bulling, Andreas	(6)	Lancaster University
Wagner, Matthias	(5)	Lancaster University
Kortuem, Gerd	(5)	Lancaster University
Sommerville, Ian	(5)	Lancaster University
Villar, Nicolas	(5)	Lancaster University
Alexander, Jason	(5)	Lancaster University
Block, Florian	(5)	Lancaster University
Hardy, Robert	(5)	Lancaster University
Pennington, Sarah	(4)	Lancaster University
Subramanian, Sriram	(4)	Lancaster University
Holleis, Paul	(4)	Lancaster University
Katifori, Akrivi	(4)	Lancaster University
Schmidt, Dominik	(4)	Lancaster University
Broll, Gregor	(4)	Lancaster University
Greaves, Andrew	(4)	Lancaster University
Taher, Faisal	(4)	Lancaster University
Harding, Mike	(4)	Lancaster University
Silva, Paula Alexandra	(4)	Lancaster University
Clear, Adrian K.	(4)	Lancaster University
Chong, Ming Ki	(4)	Lancaster University
Gongora, Layda	(4)	Lancaster University
Bates, Oliver	(4)	Lancaster University
Paolucci, Massimo	(3)	Lancaster University
Benford, Steve	(3)	Lancaster University
Walkerdine, James	(3)	Lancaster University
O'Neill, Jacki	(3)	Lancaster University
Boll, Susanne	(3)	Lancaster University
Bowers, John	(3)	Lancaster University
Twidale, Michael	(3)	Lancaster University
Mariani, John	(3)	Lancaster University
Sheridan, Jennifer G.	(3)	Lancaster University
Boucher, Andy	(3)	Lancaster University
Fitton, Daniel	(3)	Lancaster University
Kawsar, Fahim	(3)	Lancaster University
Kildal, Johan	(3)	Lancaster University
Ramduny-Ellis, Devina	(3)	Lancaster University
Blair, Lynne	(3)	Lancaster University
Hart, Jennefer	(3)	Lancaster University
Lund, Kate	(3)	Lancaster University
Čopič Pucihar, Klen	(3)	Lancaster University
Morley, Janine	(3)	Lancaster University
Weichel, Christian	(3)	Lancaster University
Knowles, Bran	(3)	Lancaster University
Rogers, Yvonne	(2)	Lancaster University
Steed, Anthony	(2)	Lancaster University
White, Ryen W.	(2)	Lancaster University
Billinghurst, Mark	(2)	Lancaster University
Büscher, Monika	(2)	Lancaster University
Jones, Matt	(2)	Lancaster University
Walker, Brendan	(2)	Lancaster University
Catarci, Tiziana	(2)	Lancaster University
Höök, Kristina	(2)	Lancaster University
Regan, Tim	(2)	Lancaster University
Randall, Dave	(2)	Lancaster University
Van Laerhoven, Kristof	(2)	Lancaster University
Quigley, Aaron	(2)	Lancaster University
Gellersen, Hans-Werner	(2)	Lancaster University
Kray, Christian	(2)	Lancaster University
Purves, Ross	(2)	Lancaster University
Finney, Joe	(2)	Lancaster University
Terrenghi, Lucia	(2)	Lancaster University
Reeves, Stuart	(2)	Lancaster University
Fröhlich, Peter	(2)	Lancaster University
Harper, Richard	(2)	Lancaster University
Wilde, Erik	(2)	Lancaster University
Fildes, Robert	(2)	Lancaster University
Scott, James	(2)	Lancaster University
Kray, Chris	(2)	Lancaster University
Mitchell, Keith	(2)	Lancaster University
Race, Nicholas J. P.	(2)	Lancaster University
Hamard, John	(2)	Lancaster University
Lorenz, Andreas	(2)	Lancaster University
Zimmermann, Andreas	(2)	Lancaster University
Fitton, Dan	(2)	Lancaster University
Gaver, William	(2)	Lancaster University
Wilson, Andrew	(2)	Lancaster University
schraefel, m.c.	(2)	Lancaster University
Read, Janet C.	(2)	Lancaster University
Villar, Nicholas	(2)	Lancaster University
Law, Andy	(2)	Lancaster University
Poggi, Antonella	(2)	Lancaster University
Kano, Akiyo	(2)	Lancaster University
Walker, Stuart	(2)	Lancaster University
Henze, Niels	(2)	Lancaster University
André, Paul	(2)	Lancaster University
Druin, Allison	(44)	University of Maryland
Shneiderman, Ben	(43)	University of Maryland
Bederson, Benjamin B.	(33)	University of Maryland
Plaisant, Catherine	(19)	University of Maryland
Golbeck, Jennifer	(14)	University of Maryland
Guha, Mona Leigh	(11)	University of Maryland
Findlater, Leah	(11)	University of Maryland
Bonsignore, Elizabeth	(11)	University of Maryland
Guimbretière, François	(8)	University of Maryland
Hu, Chang	(7)	University of Maryland
Preece, Jenny	(6)	University of Maryland
Preece, Jennifer	(6)	University of Maryland
Rotman, Dana	(6)	University of Maryland
Ahn, June	(6)	University of Maryland
Fails, Jerry Alan	(5)	University of Maryland
Lazar, Jonathan	(5)	University of Maryland
Hourcade, Juan Pablo	(5)	University of Maryland
Yeh, Tom	(5)	University of Maryland
Karlson, Amy K.	(5)	University of Maryland
Hochheiser, Harry	(5)	University of Maryland
Hansen, Derek	(5)	University of Maryland
Froehlich, Jon	(5)	University of Maryland
Kules, Bill	(5)	University of Maryland
Quinn, Alexander J.	(5)	University of Maryland
Foss, Elizabeth	(5)	University of Maryland
Hansen, Derek L.	(4)	University of Maryland
Resnik, Philip	(4)	University of Maryland
Lee, Bongshin	(4)	University of Maryland
Golub, Evan	(4)	University of Maryland
Hinckley, Ken	(4)	University of Maryland
Zhao, Haixia	(4)	University of Maryland
Johnson, Jeff	(4)	University of Maryland
Chen, Nicholas	(4)	University of Maryland
Clegg, Tamara	(4)	University of Maryland
He, Yurong	(4)	University of Maryland
Gubbels, Michael	(4)	University of Maryland
Bowser, Anne	(4)	University of Maryland
Agrawala, Maneesh	(3)	University of Maryland
Karat, Clare-Marie	(3)	University of Maryland
Chipman, Gene	(3)	University of Maryland
Aloimonos, Yiannis	(3)	University of Maryland
Davis, Larry S.	(3)	University of Maryland
